profile_name,system_name,run_number,player_died,survival_time,score,health_remaining,hits_taken,deaths,final_difficulty,profile_speed,profile_reaction_time,profile_dodge_chance,profile_mistake_chance,profile_detection_radius,profile_dodge_duration,profile_strafe_weight,profile_retreat_weight,initial_difficulty,average_difficulty,min_difficulty,max_difficulty,difficulty_changes,time_in_target_range,within_target_survival_range,profile,target_range_percentage
beginner,rule_based,22,False,60.0,600,17.8,10,0,0,130.0,0.7,0.28,0.45,120.0,0.55,0.6,0.2,5,2.96,0,5,5,20.58,,beginner,34.31
beginner,rule_based,23,True,58.17,581,0.0,13,1,0,130.0,0.7,0.28,0.45,120.0,0.55,0.6,0.2,5,3.93,0,5,5,30.75,,beginner,52.87
beginner,rule_based,24,True,48.08,480,0.0,13,1,0,130.0,0.7,0.28,0.45,120.0,0.55,0.6,0.2,5,3.7,0,5,5,15.83,,beginner,32.93
beginner,rule_based,25,True,41.25,412,0.0,12,1,3,130.0,0.7,0.28,0.45,120.0,0.55,0.6,0.2,5,4.85,3,5,2,23.08,,beginner,55.96
beginner,rule_based,26,True,45.25,452,0.0,12,1,3,130.0,0.7,0.28,0.45,120.0,0.55,0.6,0.2,5,4.69,3,5,2,25.25,,beginner,55.8
beginner,rule_based,27,False,60.0,600,0.8,12,0,0,130.0,0.7,0.28,0.45,120.0,0.55,0.6,0.2,5,2.96,0,5,5,20.33,,beginner,33.89
beginner,rule_based,28,True,37.33,373,0.0,13,1,3,130.0,0.7,0.28,0.45,120.0,0.55,0.6,0.2,5,4.77,3,5,2,18.08,,beginner,48.44
beginner,rule_based,29,True,37.33,373,0.0,13,1,1,130.0,0.7,0.28,0.45,120.0,0.55,0.6,0.2,5,4.0,1,5,4,18.92,,beginner,50.67
beginner,rule_based,30,True,28.33,283,0.0,12,1,4,130.0,0.7,0.28,0.45,120.0,0.55,0.6,0.2,5,4.9,4,5,1,14.0,,beginner,49.41
intermediate,rule_based,1,False,60.0,600,49.0,6,0,5,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,5.0,5,5,0,43.25,,intermediate,72.08
intermediate,rule_based,2,False,60.0,600,23.5,9,0,0,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,2.54,0,5,5,14.17,,intermediate,23.61
intermediate,rule_based,3,False,60.0,600,32.0,8,0,5,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,5.0,5,5,0,51.75,,intermediate,86.25
intermediate,rule_based,4,False,60.0,600,32.0,8,0,5,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,5.0,5,5,0,42.33,,intermediate,70.56
intermediate,rule_based,5,False,60.0,600,32.0,8,0,4,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,4.93,4,5,1,45.83,,intermediate,76.38
intermediate,rule_based,6,True,51.17,511,0.0,11,1,4,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,5.49,4,6,3,19.92,,intermediate,38.93
intermediate,rule_based,7,True,50.83,508,0.0,11,1,4,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,5.5,4,6,3,20.0,,intermediate,39.34
intermediate,rule_based,8,True,50.25,502,0.0,9,1,9,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,6.77,5,9,4,9.92,,intermediate,19.73
intermediate,rule_based,9,False,60.0,600,32.0,8,0,4,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,4.93,4,5,1,48.75,,intermediate,81.25
intermediate,rule_based,10,False,60.0,600,15.0,10,0,0,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,3.38,0,5,5,17.0,,intermediate,28.33
intermediate,rule_based,11,False,60.0,600,15.0,10,0,3,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,4.78,3,5,2,38.5,,intermediate,64.17
intermediate,rule_based,12,False,60.0,600,15.7,10,0,2,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,4.54,2,5,3,30.0,,intermediate,50.0
intermediate,rule_based,13,False,60.0,600,32.0,8,0,4,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,4.93,4,5,1,43.67,,intermediate,72.78
intermediate,rule_based,14,False,60.0,600,10.7,11,0,0,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,3.38,0,5,5,18.25,,intermediate,30.42
intermediate,rule_based,15,False,60.0,600,32.0,8,0,2,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,4.54,2,5,3,43.33,,intermediate,72.22
intermediate,rule_based,16,True,44.0,440,0.0,10,1,6,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,5.88,5,7,3,8.25,,intermediate,18.75
intermediate,rule_based,17,False,60.0,600,10.3,9,0,3,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,5.46,3,7,6,8.25,,intermediate,13.75
intermediate,rule_based,18,False,60.0,600,32.0,8,0,5,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,5.0,5,5,0,44.07,,intermediate,73.46
intermediate,rule_based,19,True,51.92,519,0.0,10,1,5,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,5.98,5,7,4,13.08,,intermediate,25.2
intermediate,rule_based,20,True,56.25,562,0.0,13,1,0,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,3.61,0,5,5,20.25,,intermediate,36.0
intermediate,rule_based,21,False,60.0,600,32.0,8,0,2,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,4.54,2,5,3,40.67,,intermediate,67.78
intermediate,rule_based,22,True,43.67,436,0.0,10,1,5,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,5.7,5,7,4,4.92,,intermediate,11.26
intermediate,rule_based,23,False,60.0,600,2.0,11,0,2,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,4.88,2,6,5,14.42,,intermediate,24.03
intermediate,rule_based,24,True,56.83,568,0.0,10,1,5,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,6.07,5,7,4,23.33,,intermediate,41.06
intermediate,rule_based,25,False,60.0,600,32.0,8,0,1,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,4.22,1,5,4,49.42,,intermediate,82.36
intermediate,rule_based,26,False,60.0,600,23.5,9,0,2,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,4.54,2,5,3,39.16,,intermediate,65.26
intermediate,rule_based,27,True,52.25,522,0.0,11,1,4,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,5.46,4,6,3,19.08,,intermediate,36.52
intermediate,rule_based,28,True,45.25,452,0.0,11,1,5,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,5.45,5,6,2,13.83,,intermediate,30.57
intermediate,rule_based,29,True,45.67,456,0.0,10,1,7,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,6.0,5,7,2,13.75,,intermediate,30.11
intermediate,rule_based,30,False,60.0,600,32.0,8,0,2,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,4.54,2,5,3,48.67,,intermediate,81.11
skilled,rule_based,1,True,44.58,445,0.0,10,1,7,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,6.21,5,8,4,6.83,,skilled,15.33
skilled,rule_based,2,False,60.0,600,15.0,10,0,2,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,4.54,2,5,3,30.08,,skilled,50.14
skilled,rule_based,3,True,55.5,555,0.0,10,1,7,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,6.18,5,7,2,23.92,,skilled,43.09
skilled,rule_based,4,False,60.0,600,32.0,8,0,3,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,4.78,3,5,2,51.92,,skilled,86.53
skilled,rule_based,5,True,42.83,428,0.0,11,1,5,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,5.71,5,7,4,7.17,,skilled,16.73
skilled,rule_based,6,False,60.0,600,15.0,10,0,2,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,4.54,2,5,3,27.92,,skilled,46.53
skilled,rule_based,7,False,60.0,600,40.5,7,0,5,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,5.0,5,5,0,45.25,,skilled,75.42
skilled,rule_based,8,True,49.25,492,0.0,11,1,5,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,5.83,5,7,4,13.0,,skilled,26.4
skilled,rule_based,9,True,57.08,570,0.0,10,1,5,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,6.07,5,7,4,17.0,,skilled,29.78
skilled,rule_based,10,True,44.08,440,0.0,10,1,6,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,5.88,5,7,3,12.83,,skilled,29.11
skilled,rule_based,11,False,60.0,600,23.5,9,0,2,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,4.54,2,5,3,32.5,,skilled,54.17
skilled,rule_based,12,True,45.75,457,0.0,10,1,5,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,5.89,5,7,4,14.83,,skilled,32.42
skilled,rule_based,13,False,60.0,600,49.0,6,0,5,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,5.0,5,5,0,40.33,,skilled,67.22
skilled,rule_based,14,True,48.42,484,0.0,11,1,4,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,5.57,4,7,5,8.58,,skilled,17.73
skilled,rule_based,15,False,60.0,600,23.5,9,0,2,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,4.53,2,5,3,37.17,,skilled,61.94
skilled,rule_based,16,False,60.0,600,32.0,8,0,1,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,4.22,1,5,4,45.25,,skilled,75.42
skilled,rule_based,17,False,60.0,600,0.6,11,0,3,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,5.2,3,6,4,18.0,,skilled,30.0
skilled,rule_based,18,False,60.0,600,1.0,11,0,0,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,3.98,0,6,7,7.5,,skilled,12.5
skilled,rule_based,19,True,39.25,392,0.0,10,1,6,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,5.74,5,7,3,4.75,,skilled,12.1
skilled,rule_based,20,True,58.25,582,0.0,11,1,4,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,5.83,4,7,5,17.67,,skilled,30.33
skilled,rule_based,21,False,60.0,600,32.0,8,0,0,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,3.81,0,5,5,42.42,,skilled,70.69
skilled,rule_based,22,True,52.92,529,0.0,9,1,7,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,6.71,5,9,6,5.75,,skilled,10.87
skilled,rule_based,23,True,52.58,525,0.0,10,1,6,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,6.09,5,7,3,22.05,,skilled,41.94
skilled,rule_based,24,False,60.0,600,32.0,8,0,2,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,4.5,2,5,3,52.67,,skilled,87.78
skilled,rule_based,25,False,60.0,600,32.0,8,0,0,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,3.75,0,5,5,51.0,,skilled,85.01
skilled,rule_based,26,True,54.58,545,0.0,11,1,5,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,5.46,5,6,2,22.83,,skilled,41.83
skilled,rule_based,27,False,60.0,600,23.5,9,0,1,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,4.17,1,5,4,31.17,,skilled,51.94
skilled,rule_based,28,False,60.0,600,32.0,8,0,3,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,4.76,3,5,2,48.78,,skilled,81.31
skilled,rule_based,29,True,57.33,573,0.0,10,1,6,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,6.18,5,7,3,24.58,,skilled,42.88
skilled,rule_based,30,False,60.0,600,32.0,8,0,5,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,5.0,5,5,0,49.04,,skilled,81.73
inconsistent,rule_based,1,False,60.0,600,15.7,10,0,3,194.3,0.54,0.5,0.4,179.42,0.89,0.61,0.25,5,4.77,3,5,2,42.01,,inconsistent,70.01
inconsistent,rule_based,2,False,60.0,600,40.5,7,0,5,172.32,0.23,0.58,0.28,255.99,0.7,0.66,0.27,5,5.0,5,5,0,43.17,,inconsistent,71.94
inconsistent,rule_based,3,True,53.33,533,0.0,9,1,7,182.19,0.52,0.69,0.07,184.65,0.8,0.61,0.22,5,6.52,5,8,4,14.67,,inconsistent,27.5
inconsistent,rule_based,4,False,60.0,600,32.0,8,0,5,146.91,0.33,0.56,0.17,202.5,0.67,0.69,0.39,5,5.0,5,5,0,48.2,,inconsistent,80.33
inconsistent,rule_based,5,False,60.0,600,0.6,11,0,2,165.6,0.56,0.4,0.09,246.78,0.78,0.61,0.25,5,4.88,2,6,5,16.83,,inconsistent,28.06
inconsistent,rule_based,6,True,56.08,560,0.0,13,1,1,152.16,0.26,0.79,0.25,162.74,0.85,0.8,0.23,5,4.44,1,5,4,30.42,,inconsistent,54.23
inconsistent,rule_based,7,False,60.0,600,40.5,7,0,5,178.66,0.37,0.63,0.12,164.65,0.86,0.84,0.35,5,5.0,5,5,0,43.83,,inconsistent,73.06
inconsistent,rule_based,8,False,60.0,600,4.3,12,0,1,177.49,0.61,0.6,0.26,205.39,0.82,0.79,0.21,5,4.22,1,5,4,29.0,,inconsistent,48.33
inconsistent,rule_based,9,False,60.0,600,8.0,10,0,2,184.65,0.28,0.74,0.2,247.02,0.71,0.8,0.29,5,4.88,2,6,5,14.08,,inconsistent,23.47
inconsistent,rule_based,10,False,60.0,600,1.3,11,0,3,141.39,0.42,0.8,0.1,217.39,0.7,0.65,0.22,5,5.2,3,6,4,21.67,,inconsistent,36.11
inconsistent,rule_based,11,False,60.0,600,18.0,9,0,4,173.2,0.46,0.77,0.34,245.18,0.68,0.83,0.45,5,5.43,4,6,3,24.05,,inconsistent,40.09
inconsistent,rule_based,12,False,60.0,600,7.9,11,0,1,181.91,0.59,0.84,0.07,214.03,0.94,0.76,0.39,5,4.17,1,5,4,25.92,,inconsistent,43.2
inconsistent,rule_based,13,False,60.0,600,23.5,9,0,4,144.49,0.38,0.66,0.26,187.23,0.75,0.61,0.4,5,4.92,4,5,1,35.92,,inconsistent,59.87
inconsistent,rule_based,14,True,52.42,524,0.0,10,1,6,137.54,0.64,0.47,0.37,205.48,0.86,0.74,0.26,5,6.38,5,8,5,9.51,,inconsistent,18.14
inconsistent,rule_based,15,True,58.5,585,0.0,11,1,3,180.02,0.41,0.55,0.32,208.36,0.63,0.7,0.38,5,5.49,3,7,6,10.08,,inconsistent,17.24
inconsistent,rule_based,16,True,48.67,486,0.0,12,1,3,166.29,0.35,0.69,0.32,212.3,0.83,0.81,0.34,5,4.75,3,5,2,22.57,,inconsistent,46.37
inconsistent,rule_based,17,True,45.58,455,0.0,12,1,2,193.99,0.59,0.44,0.33,221.81,0.63,0.77,0.43,5,4.64,2,5,3,22.08,,inconsistent,48.44
inconsistent,rule_based,18,False,60.0,600,7.9,11,0,3,164.17,0.64,0.84,0.1,219.37,0.86,0.78,0.27,5,4.75,3,5,2,38.43,,inconsistent,64.06
inconsistent,rule_based,19,False,60.0,600,15.7,10,0,1,194.37,0.34,0.73,0.08,245.54,0.75,0.69,0.32,5,4.17,1,5,4,22.74,,inconsistent,37.89
inconsistent,rule_based,20,False,60.0,600,6.5,11,0,2,154.67,0.49,0.45,0.38,249.53,0.69,0.84,0.35,5,4.5,2,5,3,22.49,,inconsistent,37.49
inconsistent,rule_based,21,False,60.0,600,24.9,9,0,2,194.29,0.58,0.45,0.17,243.27,0.6,0.77,0.27,5,4.5,2,5,3,47.09,,inconsistent,78.49
inconsistent,rule_based,22,False,60.0,600,15.7,10,0,0,167.67,0.29,0.73,0.28,219.36,0.63,0.77,0.42,5,2.92,0,5,5,18.08,,inconsistent,30.13
inconsistent,rule_based,23,False,60.0,600,19.9,10,0,0,158.0,0.26,0.68,0.34,241.97,0.91,0.69,0.36,5,3.75,0,5,5,33.26,,inconsistent,55.43
inconsistent,rule_based,24,False,60.0,600,3.6,12,0,1,158.96,0.63,0.77,0.24,242.42,0.72,0.69,0.31,5,4.17,1,5,4,25.6,,inconsistent,42.66
inconsistent,rule_based,25,False,60.0,600,7.2,11,0,3,155.01,0.35,0.45,0.08,217.47,0.84,0.77,0.43,5,4.75,3,5,2,38.02,,inconsistent,63.36
inconsistent,rule_based,26,True,58.67,586,0.0,12,1,4,145.57,0.46,0.43,0.12,147.76,0.82,0.75,0.32,5,4.94,4,5,1,40.64,,inconsistent,69.27
inconsistent,rule_based,27,False,60.0,600,1.5,12,0,2,171.65,0.49,0.56,0.3,207.97,0.68,0.83,0.29,5,4.5,2,5,3,32.15,,inconsistent,53.59
inconsistent,rule_based,28,False,60.0,600,8.6,11,0,0,140.3,0.36,0.61,0.09,152.54,0.79,0.7,0.25,5,2.92,0,5,5,17.08,,inconsistent,28.46
inconsistent,rule_based,29,False,60.0,600,40.5,7,0,5,157.85,0.27,0.56,0.39,251.02,0.61,0.7,0.33,5,5.0,5,5,0,46.09,,inconsistent,76.82
inconsistent,rule_based,30,False,60.0,600,49.0,6,0,5,187.62,0.3,0.65,0.22,199.18,0.79,0.75,0.42,5,5.0,5,5,0,46.68,,inconsistent,77.8
improving,rule_based,1,True,36.33,363,0.0,13,1,2,130.0,0.7,0.28,0.45,120.0,0.55,0.6,0.2,5,4.48,2,5,3,14.98,,improving,41.22
improving,rule_based,2,True,45.0,450,0.0,12,1,4,132.24,0.68,0.3,0.44,124.83,0.56,0.61,0.21,5,4.89,4,5,1,20.74,,improving,46.09
improving,rule_based,3,True,43.75,437,0.0,13,1,1,134.48,0.67,0.32,0.42,129.66,0.58,0.62,0.21,5,3.97,1,5,4,24.16,,improving,55.23
improving,rule_based,4,False,60.0,600,1.5,12,0,1,136.72,0.65,0.34,0.41,134.48,0.59,0.63,0.22,5,4.17,1,5,4,32.16,,improving,53.6
improving,rule_based,5,True,58.33,583,0.0,12,1,3,138.97,0.63,0.36,0.4,139.31,0.61,0.63,0.23,5,4.81,3,5,2,33.92,,improving,58.14
improving,rule_based,6,True,34.17,341,0.0,13,1,2,141.21,0.61,0.38,0.38,144.14,0.62,0.64,0.23,5,4.21,2,5,3,14.62,,improving,42.78
improving,rule_based,7,True,57.42,574,0.0,13,1,1,143.45,0.6,0.4,0.37,148.97,0.63,0.65,0.24,5,4.31,1,5,4,31.43,,improving,54.74
improving,rule_based,8,True,57.08,570,0.0,14,1,0,145.69,0.58,0.42,0.36,153.79,0.65,0.66,0.25,5,3.06,0,5,5,19.97,,improving,34.99
improving,rule_based,9,True,52.0,520,0.0,13,1,0,147.93,0.56,0.44,0.34,158.62,0.66,0.67,0.26,5,2.88,0,5,5,9.0,,improving,17.31
improving,rule_based,10,True,44.33,443,0.0,12,1,3,150.17,0.54,0.46,0.33,163.45,0.67,0.68,0.26,5,4.69,3,5,2,20.6,,improving,46.46
improving,rule_based,11,True,50.08,500,0.0,13,1,0,152.41,0.53,0.48,0.32,168.28,0.69,0.69,0.27,5,3.99,0,5,5,13.91,,improving,27.76
improving,rule_based,12,False,60.0,600,15.0,10,0,4,154.66,0.51,0.5,0.3,173.1,0.7,0.69,0.28,5,4.92,4,5,1,43.51,,improving,72.51
improving,rule_based,13,True,38.58,385,0.0,11,1,5,156.9,0.49,0.52,0.29,177.93,0.72,0.7,0.28,5,5.39,5,6,2,8.07,,improving,20.92
improving,rule_based,14,False,60.0,600,0.8,12,0,2,159.14,0.48,0.54,0.28,182.76,0.73,0.71,0.29,5,4.5,2,5,3,32.09,,improving,53.48
improving,rule_based,15,False,60.0,600,16.4,10,0,2,161.38,0.46,0.56,0.26,187.59,0.74,0.72,0.3,5,4.5,2,5,3,32.57,,improving,54.28
improving,rule_based,16,False,60.0,600,23.5,9,0,2,163.62,0.44,0.57,0.25,192.41,0.76,0.73,0.3,5,4.5,2,5,3,25.25,,improving,42.09
improving,rule_based,17,True,51.75,517,0.0,10,1,6,165.86,0.42,0.59,0.23,197.24,0.77,0.74,0.31,5,6.1,5,8,5,7.83,,improving,15.13
improving,rule_based,18,False,60.0,600,23.5,9,0,1,168.1,0.41,0.61,0.22,202.07,0.78,0.75,0.32,5,4.17,1,5,4,21.42,,improving,35.71
improving,rule_based,19,False,60.0,600,15.0,10,0,0,170.34,0.39,0.63,0.21,206.9,0.8,0.76,0.32,5,3.33,0,5,5,19.77,,improving,32.95
improving,rule_based,20,False,60.0,600,15.0,10,0,3,172.59,0.37,0.65,0.19,211.72,0.81,0.76,0.33,5,4.75,3,5,2,29.98,,improving,49.97
improving,rule_based,21,False,60.0,600,57.5,5,0,5,174.83,0.36,0.67,0.18,216.55,0.83,0.77,0.34,5,5.0,5,5,0,35.23,,improving,58.71
improving,rule_based,22,False,60.0,600,40.5,7,0,5,177.07,0.34,0.69,0.17,221.38,0.84,0.78,0.34,5,5.0,5,5,0,41.47,,improving,69.11
improving,rule_based,23,False,60.0,600,23.5,9,0,1,179.31,0.32,0.71,0.15,226.21,0.85,0.79,0.35,5,4.17,1,5,4,33.98,,improving,56.63
improving,rule_based,24,False,60.0,600,10.7,11,0,1,181.55,0.3,0.73,0.14,231.03,0.87,0.8,0.36,5,4.17,1,5,4,40.57,,improving,67.62
improving,rule_based,25,True,58.83,588,0.0,11,1,5,183.79,0.29,0.75,0.13,235.86,0.88,0.81,0.37,5,5.51,5,6,2,24.56,,improving,41.75
improving,rule_based,26,True,56.83,568,0.0,10,1,7,186.03,0.27,0.77,0.11,240.69,0.89,0.82,0.37,5,6.38,5,8,4,14.56,,improving,25.62
improving,rule_based,27,False,60.0,600,15.0,10,0,4,188.28,0.25,0.79,0.1,245.52,0.91,0.82,0.38,5,4.92,4,5,1,39.16,,improving,65.26
improving,rule_based,28,False,60.0,600,40.5,7,0,5,190.52,0.23,0.81,0.09,250.34,0.92,0.83,0.39,5,5.0,5,5,0,38.98,,improving,64.97
improving,rule_based,29,False,60.0,600,23.5,9,0,1,192.76,0.22,0.83,0.07,255.17,0.94,0.84,0.39,5,4.17,1,5,4,27.5,,improving,45.83
improving,rule_based,30,False,60.0,600,23.5,9,0,0,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,3.75,0,5,5,24.77,,improving,41.28
