profile_name,system_name,run_number,player_died,survival_time,score,health_remaining,hits_taken,deaths,final_difficulty,profile_speed,profile_reaction_time,profile_dodge_chance,profile_mistake_chance,profile_detection_radius,profile_dodge_duration,profile_strafe_weight,profile_retreat_weight,initial_difficulty,average_difficulty,min_difficulty,max_difficulty,difficulty_changes,time_in_target_range,within_target_survival_range,profile,target_range_percentage
intermediate,rl_based,1,False,60.0,599,5.1,9,0,2,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,5.19,2,8,15,11.21,,intermediate,18.68
intermediate,rl_based,2,False,60.0,601,78.0,3,0,2,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,2.47,0,5,13,24.53,,intermediate,40.89
intermediate,rl_based,3,False,60.0,601,37.9,8,0,2,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,2.88,0,6,15,52.27,,intermediate,87.11
intermediate,rl_based,4,False,60.0,601,65.2,5,0,0,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,2.14,0,5,13,44.4,,intermediate,74.0
intermediate,rl_based,5,False,60.0,601,51.8,6,0,1,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,3.46,1,6,14,48.93,,intermediate,81.55
intermediate,rl_based,6,False,60.0,601,32.1,8,0,1,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,2.37,0,6,14,50.26,,intermediate,83.77
intermediate,rl_based,7,False,60.0,599,84.4,2,0,0,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,2.42,0,5,13,0.0,,intermediate,0.0
intermediate,rl_based,8,False,60.0,601,92.2,1,0,0,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,1.87,0,5,13,0.0,,intermediate,0.0
intermediate,rl_based,9,False,60.0,599,68.4,4,0,4,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,2.8,0,6,13,36.54,,intermediate,60.9
intermediate,rl_based,10,False,60.0,599,91.5,1,0,1,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,3.36,0,6,12,0.0,,intermediate,0.0
intermediate,rl_based,11,False,60.0,601,64.9,4,0,0,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,2.69,0,6,13,43.46,,intermediate,72.44
intermediate,rl_based,12,False,60.0,601,70.2,4,0,3,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,3.64,2,6,12,37.2,,intermediate,62.0
intermediate,rl_based,13,False,60.0,601,68.8,4,0,1,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,1.62,0,5,12,52.4,,intermediate,87.33
intermediate,rl_based,14,False,60.0,599,5.4,10,0,1,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,3.62,0,8,14,17.2,,intermediate,28.67
intermediate,rl_based,15,False,60.0,601,15.5,8,0,5,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,4.84,3,8,14,4.27,,intermediate,7.11
intermediate,rl_based,16,False,60.0,599,52.7,5,0,0,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,3.56,0,7,13,37.21,,intermediate,62.01
intermediate,rl_based,17,False,60.0,601,24.4,9,0,0,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,3.35,0,6,15,32.67,,intermediate,54.44
intermediate,rl_based,18,False,60.0,601,70.9,4,0,0,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,1.08,0,5,13,51.06,,intermediate,85.11
intermediate,rl_based,19,False,60.0,601,46.0,6,0,3,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,4.4,2,7,14,16.8,,intermediate,28.0
intermediate,rl_based,20,True,37.28,372,0.0,10,1,3,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,6.01,3,8,12,14.0,,intermediate,37.55
intermediate,rl_based,21,False,60.0,601,51.0,7,0,1,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,1.04,0,5,16,50.13,,intermediate,83.55
intermediate,rl_based,22,False,60.0,599,47.1,6,0,0,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,3.17,0,6,13,44.27,,intermediate,73.79
intermediate,rl_based,23,False,60.0,601,47.1,6,0,3,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,4.29,3,7,14,12.27,,intermediate,20.44
intermediate,rl_based,24,False,60.0,601,42.9,7,0,1,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,3.54,1,6,14,50.53,,intermediate,84.22
intermediate,rl_based,25,True,52.37,523,0.0,10,1,5,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,5.95,4,8,12,17.07,,intermediate,32.59
intermediate,rl_based,26,False,60.0,599,85.1,2,0,1,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,2.38,1,5,12,0.0,,intermediate,0.0
intermediate,rl_based,27,False,60.0,599,17.7,8,0,1,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,5.25,1,8,14,21.73,,intermediate,36.22
intermediate,rl_based,28,True,31.25,312,0.0,10,1,6,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,6.43,5,8,11,10.0,,intermediate,32.0
intermediate,rl_based,29,False,60.0,601,50.5,5,0,3,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,3.72,2,7,14,48.0,,intermediate,80.0
intermediate,rl_based,30,True,39.93,399,0.0,10,1,3,170.0,0.3,0.65,0.15,220.0,0.85,0.75,0.35,5,5.95,3,8,12,14.0,,intermediate,35.06
skilled,rl_based,1,False,60.0,600,25.0,8,0,1,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,4.72,1,7,14,16.0,,skilled,26.67
skilled,rl_based,2,False,60.0,601,72.3,3,0,1,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,3.04,1,6,12,35.46,,skilled,59.11
skilled,rl_based,3,False,60.0,601,84.4,2,0,1,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,1.01,0,5,12,0.0,,skilled,0.0
skilled,rl_based,4,False,60.0,601,37.2,7,0,1,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,3.0,0,6,14,50.0,,skilled,83.33
skilled,rl_based,5,False,60.0,599,46.8,6,0,1,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,3.78,1,6,14,50.41,,skilled,84.02
skilled,rl_based,6,True,29.07,290,0.0,9,1,6,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,7.5,5,9,7,10.13,,skilled,34.86
skilled,rl_based,7,False,60.0,601,13.5,10,0,0,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,3.22,0,6,13,15.87,,skilled,26.44
skilled,rl_based,8,False,60.0,599,28.3,8,0,2,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,5.03,2,7,13,24.4,,skilled,40.66
skilled,rl_based,9,False,60.0,601,84.4,2,0,4,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,3.67,2,6,13,0.0,,skilled,0.0
skilled,rl_based,10,True,31.35,313,0.0,10,1,8,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,6.26,4,9,9,6.13,,skilled,19.56
skilled,rl_based,11,True,35.97,359,0.0,11,1,4,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,5.83,4,7,11,20.93,,skilled,58.2
skilled,rl_based,12,False,60.0,599,92.2,1,0,0,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,1.52,0,5,13,0.0,,skilled,0.0
skilled,rl_based,13,False,60.0,601,55.3,5,0,4,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,3.89,2,6,13,8.13,,skilled,13.55
skilled,rl_based,14,False,60.0,601,0.5,11,0,1,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,4.04,1,7,14,11.6,,skilled,19.33
skilled,rl_based,15,False,60.0,599,58.9,5,0,1,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,2.19,0,5,12,50.27,,skilled,83.79
skilled,rl_based,16,False,60.0,601,68.8,4,0,1,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,2.83,1,5,12,38.53,,skilled,64.22
skilled,rl_based,17,False,60.0,601,7.3,10,0,0,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,3.79,0,6,15,23.6,,skilled,39.33
skilled,rl_based,18,True,29.03,290,0.0,10,1,7,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,6.11,4,8,8,8.13,,skilled,28.01
skilled,rl_based,19,False,60.0,601,92.9,1,0,1,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,2.01,0,5,12,0.0,,skilled,0.0
skilled,rl_based,20,False,60.0,601,92.2,1,0,0,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,2.08,0,5,13,0.0,,skilled,0.0
skilled,rl_based,21,False,60.0,599,69.5,4,0,1,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,1.8,0,5,12,44.0,,skilled,73.33
skilled,rl_based,22,True,26.52,265,0.0,10,1,6,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,6.88,5,9,9,9.47,,skilled,35.7
skilled,rl_based,23,False,60.0,601,42.4,6,0,2,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,4.02,1,7,15,40.26,,skilled,67.11
skilled,rl_based,24,True,27.53,275,0.0,11,1,3,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,5.93,3,8,10,9.73,,skilled,35.35
skilled,rl_based,25,True,47.83,478,0.0,11,1,4,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,5.54,4,7,15,21.6,,skilled,45.15
skilled,rl_based,26,False,60.0,601,57.8,5,0,0,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,3.16,0,6,13,42.4,,skilled,70.66
skilled,rl_based,27,False,60.0,601,49.8,5,0,4,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,4.71,2,8,13,44.95,,skilled,74.91
skilled,rl_based,28,True,29.17,291,0.0,9,1,7,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,7.36,5,9,10,11.33,,skilled,38.86
skilled,rl_based,29,False,60.0,601,92.2,1,0,3,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,2.12,0,5,12,0.0,,skilled,0.0
skilled,rl_based,30,False,60.0,601,72.3,3,0,0,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,3.13,0,6,13,44.66,,skilled,74.44
inconsistent,rl_based,1,False,60.0,600,33.2,10,0,0,171.68,0.6,0.68,0.19,150.16,0.87,0.82,0.27,5,1.65,0,6,15,46.94,,inconsistent,78.23
inconsistent,rl_based,2,True,17.75,177,0.0,9,1,7,161.27,0.51,0.48,0.11,145.34,0.76,0.65,0.21,5,7.01,5,9,8,5.07,,inconsistent,28.54
inconsistent,rl_based,3,True,15.23,152,0.0,10,1,5,140.59,0.65,0.77,0.08,214.22,0.79,0.63,0.35,5,6.92,5,9,8,5.2,,inconsistent,34.14
inconsistent,rl_based,4,True,51.48,514,0.0,14,1,1,162.39,0.63,0.7,0.25,209.87,0.76,0.65,0.43,5,2.91,0,7,12,23.73,,inconsistent,46.1
inconsistent,rl_based,5,True,46.95,469,0.0,11,1,4,174.69,0.53,0.82,0.14,167.8,0.64,0.77,0.26,5,5.64,4,7,11,23.47,,inconsistent,49.98
inconsistent,rl_based,6,False,60.0,599,70.2,4,0,2,161.8,0.57,0.82,0.08,204.95,0.81,0.78,0.31,5,2.57,1,5,13,34.14,,inconsistent,56.9
inconsistent,rl_based,7,True,23.68,236,0.0,9,1,6,135.16,0.47,0.66,0.31,206.83,0.67,0.73,0.35,5,7.09,5,8,7,8.53,,inconsistent,36.03
inconsistent,rl_based,8,False,60.0,601,41.3,6,0,0,141.48,0.54,0.43,0.29,176.94,0.76,0.79,0.21,5,3.87,0,7,13,46.53,,inconsistent,77.55
inconsistent,rl_based,9,False,60.0,601,40.3,9,0,0,171.79,0.54,0.56,0.27,207.61,0.89,0.68,0.35,5,2.52,0,6,13,38.8,,inconsistent,64.66
inconsistent,rl_based,10,False,60.0,599,65.2,4,0,0,188.57,0.23,0.79,0.31,225.72,0.76,0.63,0.24,5,2.32,0,6,13,47.74,,inconsistent,79.57
inconsistent,rl_based,11,True,48.15,481,0.0,13,1,4,141.8,0.41,0.72,0.33,190.29,0.73,0.73,0.35,5,4.45,3,6,15,19.47,,inconsistent,40.43
inconsistent,rl_based,12,False,60.0,601,8.1,9,0,1,153.07,0.61,0.7,0.2,234.95,0.7,0.66,0.44,5,4.16,0,8,16,23.2,,inconsistent,38.66
inconsistent,rl_based,13,False,60.0,599,60.5,4,0,2,185.38,0.53,0.49,0.35,220.13,0.93,0.7,0.38,5,3.71,1,7,13,54.95,,inconsistent,91.58
inconsistent,rl_based,14,False,60.0,601,40.4,8,0,3,151.25,0.35,0.66,0.18,188.71,0.9,0.65,0.22,5,3.13,2,5,14,45.46,,inconsistent,75.77
inconsistent,rl_based,15,False,60.0,601,26.2,10,0,1,190.72,0.61,0.84,0.33,155.13,0.85,0.67,0.29,5,3.01,0,5,14,34.13,,inconsistent,56.89
inconsistent,rl_based,16,False,60.0,599,20.8,9,0,1,194.05,0.31,0.46,0.21,255.91,0.77,0.68,0.33,5,3.38,0,7,14,16.14,,inconsistent,26.9
inconsistent,rl_based,17,True,41.6,415,0.0,11,1,4,170.73,0.51,0.68,0.22,175.5,0.81,0.65,0.39,5,5.2,3,8,11,13.33,,inconsistent,32.05
inconsistent,rl_based,18,True,34.85,348,0.0,10,1,4,153.76,0.34,0.47,0.36,243.56,0.87,0.68,0.35,5,6.31,4,8,11,12.4,,inconsistent,35.58
inconsistent,rl_based,19,True,30.93,309,0.0,11,1,7,163.0,0.58,0.58,0.15,193.68,0.8,0.69,0.45,5,6.19,4,8,8,13.2,,inconsistent,42.67
inconsistent,rl_based,20,True,30.88,308,0.0,10,1,3,192.42,0.39,0.49,0.2,230.18,0.73,0.72,0.42,5,6.51,3,9,10,6.13,,inconsistent,19.86
inconsistent,rl_based,21,False,60.0,601,30.0,8,0,1,160.27,0.47,0.55,0.18,199.53,0.71,0.82,0.38,5,3.72,0,7,16,50.4,,inconsistent,84.0
inconsistent,rl_based,22,True,27.57,275,0.0,12,1,3,180.13,0.58,0.37,0.16,241.18,0.67,0.66,0.31,5,5.25,3,7,10,6.4,,inconsistent,23.22
inconsistent,rl_based,23,False,60.0,599,31.4,8,0,0,187.61,0.33,0.36,0.36,162.83,0.89,0.71,0.33,5,2.42,0,7,15,55.07,,inconsistent,91.79
inconsistent,rl_based,24,False,60.0,601,16.3,11,0,5,160.13,0.55,0.37,0.37,257.05,0.77,0.77,0.25,5,3.53,2,5,16,43.2,,inconsistent,72.0
inconsistent,rl_based,25,False,60.0,599,73.7,4,0,0,177.36,0.32,0.78,0.29,183.07,0.86,0.75,0.22,5,1.92,0,5,13,38.66,,inconsistent,64.44
inconsistent,rl_based,26,False,60.0,601,84.4,2,0,2,163.69,0.24,0.62,0.1,225.76,0.71,0.7,0.4,5,3.33,2,5,13,0.0,,inconsistent,0.0
inconsistent,rl_based,27,False,60.0,601,11.3,11,0,0,141.53,0.37,0.52,0.36,173.32,0.65,0.82,0.32,5,3.57,0,6,15,19.47,,inconsistent,32.44
inconsistent,rl_based,28,True,37.13,371,0.0,17,1,2,147.59,0.58,0.41,0.16,160.87,0.71,0.79,0.34,5,1.71,1,5,11,21.47,,inconsistent,57.81
inconsistent,rl_based,29,True,42.23,422,0.0,11,1,5,137.26,0.37,0.66,0.17,153.55,0.82,0.79,0.28,5,5.78,4,8,12,8.8,,inconsistent,20.84
inconsistent,rl_based,30,False,60.0,599,7.3,9,0,0,181.95,0.33,0.58,0.19,212.91,0.84,0.64,0.39,5,3.19,0,8,15,16.13,,inconsistent,26.89
improving,rl_based,1,False,60.0,601,44.9,7,0,1,130.0,0.7,0.28,0.45,120.0,0.55,0.6,0.2,5,2.24,0,6,16,45.48,,improving,75.8
improving,rl_based,2,False,60.0,601,36.8,9,0,0,132.24,0.68,0.3,0.44,124.83,0.56,0.61,0.21,5,2.68,0,5,13,50.53,,improving,84.22
improving,rl_based,3,True,53.25,532,0.0,13,1,0,134.48,0.67,0.32,0.42,129.66,0.58,0.62,0.21,5,3.73,0,6,15,18.93,,improving,35.56
improving,rl_based,4,True,25.6,255,0.0,10,1,4,136.72,0.65,0.34,0.41,134.48,0.59,0.63,0.22,5,6.07,4,8,9,11.07,,improving,43.23
improving,rl_based,5,True,53.6,535,0.0,13,1,2,138.97,0.63,0.36,0.4,139.31,0.61,0.63,0.23,5,3.73,2,5,13,25.2,,improving,47.01
improving,rl_based,6,False,60.0,601,30.4,8,0,0,141.21,0.61,0.38,0.38,144.14,0.62,0.64,0.23,5,3.68,0,6,15,49.2,,improving,82.0
improving,rl_based,7,True,48.78,487,0.0,11,1,9,143.45,0.6,0.4,0.37,148.97,0.63,0.65,0.24,5,5.93,4,9,14,22.27,,improving,45.64
improving,rl_based,8,True,48.43,484,0.0,13,1,3,145.69,0.58,0.42,0.36,153.79,0.65,0.66,0.25,5,4.09,3,6,14,24.17,,improving,49.9
improving,rl_based,9,False,60.0,599,19.9,8,0,3,147.93,0.56,0.44,0.34,158.62,0.66,0.67,0.26,5,5.94,3,8,16,34.95,,improving,58.24
improving,rl_based,10,True,50.75,507,0.0,16,1,0,150.17,0.54,0.46,0.33,163.45,0.67,0.68,0.26,5,2.12,0,5,13,19.33,,improving,38.09
improving,rl_based,11,True,52.47,524,0.0,15,1,0,152.41,0.53,0.48,0.32,168.28,0.69,0.69,0.27,5,2.73,0,6,13,19.2,,improving,36.59
improving,rl_based,12,False,60.0,601,0.1,12,0,0,154.66,0.51,0.5,0.3,173.1,0.7,0.69,0.28,5,3.69,0,6,15,13.87,,improving,23.11
improving,rl_based,13,False,60.0,601,24.2,8,0,2,156.9,0.49,0.52,0.29,177.93,0.72,0.7,0.28,5,3.62,0,7,13,36.26,,improving,60.44
improving,rl_based,14,False,60.0,599,62.3,5,0,1,159.14,0.48,0.54,0.28,182.76,0.73,0.71,0.29,5,1.54,0,6,14,46.01,,improving,76.68
improving,rl_based,15,False,60.0,599,17.5,9,0,4,161.38,0.46,0.56,0.26,187.59,0.74,0.72,0.3,5,5.1,3,7,15,20.4,,improving,34.0
improving,rl_based,16,False,60.0,601,14.5,10,0,3,163.62,0.44,0.57,0.25,192.41,0.76,0.73,0.3,5,4.35,3,6,16,40.93,,improving,68.22
improving,rl_based,17,False,60.0,601,3.4,11,0,4,165.86,0.42,0.59,0.23,197.24,0.77,0.74,0.31,5,4.92,3,7,15,25.33,,improving,42.22
improving,rl_based,18,False,60.0,601,56.4,5,0,1,168.1,0.41,0.61,0.22,202.07,0.78,0.75,0.32,5,2.56,0,6,14,52.66,,improving,87.77
improving,rl_based,19,False,60.0,601,8.1,12,0,0,170.34,0.39,0.63,0.21,206.9,0.8,0.76,0.32,5,2.43,0,6,15,19.33,,improving,32.22
improving,rl_based,20,False,60.0,599,57.1,5,0,0,172.59,0.37,0.65,0.19,211.72,0.81,0.76,0.33,5,2.93,0,6,13,47.73,,improving,79.55
improving,rl_based,21,False,60.0,601,18.0,9,0,0,174.83,0.36,0.67,0.18,216.55,0.83,0.77,0.34,5,4.49,0,7,15,19.73,,improving,32.89
improving,rl_based,22,False,60.0,599,17.6,9,0,5,177.07,0.34,0.69,0.17,221.38,0.84,0.78,0.34,5,5.12,3,7,14,26.13,,improving,43.55
improving,rl_based,23,False,60.0,601,52.7,5,0,1,179.31,0.32,0.71,0.15,226.21,0.85,0.79,0.35,5,2.33,0,7,14,54.53,,improving,90.88
improving,rl_based,24,False,60.0,601,44.6,6,0,1,181.55,0.3,0.73,0.14,231.03,0.87,0.8,0.36,5,3.66,1,7,14,49.86,,improving,83.11
improving,rl_based,25,False,60.0,599,58.5,5,0,3,183.79,0.29,0.75,0.13,235.86,0.88,0.81,0.37,5,3.81,2,6,14,43.47,,improving,72.45
improving,rl_based,26,False,60.0,601,100.0,0,0,1,186.03,0.27,0.77,0.11,240.69,0.89,0.82,0.37,5,2.57,1,6,12,0.0,,improving,0.0
improving,rl_based,27,False,60.0,601,48.9,6,0,0,188.28,0.25,0.79,0.1,245.52,0.91,0.82,0.38,5,3.44,0,6,15,49.2,,improving,82.0
improving,rl_based,28,False,60.0,599,64.5,4,0,2,190.52,0.23,0.81,0.09,250.34,0.92,0.83,0.39,5,3.13,1,6,15,44.26,,improving,73.77
improving,rl_based,29,False,60.0,601,49.3,6,0,1,192.76,0.22,0.83,0.07,255.17,0.94,0.84,0.39,5,2.82,0,6,12,50.12,,improving,83.54
improving,rl_based,30,False,60.0,599,92.2,1,0,1,195.0,0.2,0.85,0.06,260.0,0.95,0.85,0.4,5,1.54,0,5,12,0.0,,improving,0.0
